Date,Closing price   XAU/USD (Troy Ounce=31.1035 grams),Change Price,Change %,Indian Rs (85.53),UAE Dirham AED ( 3.67), Sri Lankan Rupee LKR (295.40),South African Rand R(19.10),Singapore Dollar sD  (1.34),Pakistani Rupee R(279.66),Japanese Yen (145.53),Chinese Yuan (7.72), Canadian Dollar (1.42), Australian Dollar AUD(1.64),Malaysian Ringgit RM (4.44),Russion ruble R(84.44)
"Jun 6, 2002",324.9,3.70,1.151930262,27788.697,1192.383,95975.46,6205.59,435.366,90861.534,47282.697,2508.228,461.358,532.836,1442.556,27434.556
"Jun 5, 2002",321.2,-6.60,-2.013422819,27472.236,1178.804,94882.48,6134.92,430.408,89826.792,46744.236,2479.664,456.104,526.768,1426.128,27122.128
"Jun 4, 2002",327.8,1.10,0.336700337,28036.734,1203.026,96832.12,6260.98,439.252,91672.548,47704.734,2530.616,465.476,537.592,1455.432,27679.432
"Jun 3, 2002",326.7,0.20,0.061255743,27942.651,1198.989,96507.18,6239.97,437.778,91364.922,47544.651,2522.124,463.914,535.788,1450.548,27586.548
"May 31, 2002",326.5,1.00,0.307219662,27925.545,1198.255,96448.1,6236.15,437.51,91308.99,47515.545,2520.58,463.63,535.46,1449.66,27569.66
"May 30, 2002",325.5,0.10,0.030731407,27840.015,1194.585,96152.7,6217.05,436.17,91029.33,47370.015,2512.86,462.21,533.82,1445.22,27485.22
"May 29, 2002",325.4,1.50,0.463105897,27831.462,1194.218,96123.16,6215.14,436.036,91001.364,47355.462,2512.088,462.068,533.656,1444.776,27476.776
"May 28, 2002",323.9,3.50,1.092384519,27703.167,1188.713,95680.06,6186.49,434.026,90581.874,47137.167,2500.508,459.938,531.196,1438.116,27350.116
"May 24, 2002",320.4,-2.10,-0.651162791,27403.812,1175.868,94646.16,6119.64,429.336,89603.064,46627.812,2473.488,454.968,525.456,1422.576,27054.576
"May 23, 2002",322.5,4.50,1.41509434,27583.425,1183.575,95266.5,6159.75,432.15,90190.35,46933.425,2489.7,457.95,528.9,1431.9,27231.9
"May 22, 2002",318,2.20,0.696643445,27198.54,1167.06,93937.2,6073.8,426.12,88931.88,46278.54,2454.96,451.56,521.52,1411.92,26851.92
"May 21, 2002",315.8,0.10,0.031675641,27010.374,1158.986,93287.32,6031.78,423.172,88316.628,45958.374,2437.976,448.436,517.912,1402.152,26666.152
"May 20, 2002",315.7,5.10,1.641983258,27001.821,1158.619,93257.78,6029.87,423.038,88288.662,45943.821,2437.204,448.294,517.748,1401.708,26657.708
"May 17, 2002",310.6,0.80,0.258231117,26565.618,1139.902,91751.24,5932.46,416.204,86862.396,45201.618,2397.832,441.052,509.384,1379.064,26227.064
"May 16, 2002",309.8,1.10,0.356333009,26497.194,1136.966,91514.92,5917.18,415.132,86638.668,45085.194,2391.656,439.916,508.072,1375.512,26159.512
"May 15, 2002",308.7,1.40,0.455580866,26403.111,1132.929,91189.98,5896.17,413.658,86331.042,44925.111,2383.164,438.354,506.268,1370.628,26066.628
"May 14, 2002",307.3,-3.30,-1.062459755,26283.369,1127.791,90776.42,5869.43,411.782,85939.518,44721.369,2372.356,436.366,503.972,1364.412,25948.412
"May 13, 2002",310.6,-0.40,-0.128617363,26565.618,1139.902,91751.24,5932.46,416.204,86862.396,45201.618,2397.832,441.052,509.384,1379.064,26227.064
"May 10, 2002",311,1.50,0.484652666,26599.83,1141.37,91869.4,5940.1,416.74,86974.26,45259.83,2400.92,441.62,510.04,1380.84,26260.84
"May 9, 2002",309.5,1.30,0.421804023,26471.535,1135.865,91426.3,5911.45,414.73,86554.77,45041.535,2389.34,439.49,507.58,1374.18,26134.18
"May 8, 2002",308.2,-3.40,-1.09114249,26360.346,1131.094,91042.28,5886.62,412.988,86191.212,44852.346,2379.304,437.644,505.448,1368.408,26024.408
"May 7, 2002",311.6,0.40,0.128534704,26651.148,1143.572,92046.64,5951.56,417.544,87142.056,45347.148,2405.552,442.472,511.024,1383.504,26311.504
"May 6, 2002",311.2,-1.00,-0.320307495,26616.936,1142.104,91928.48,5943.92,417.008,87030.192,45288.936,2402.464,441.904,510.368,1381.728,26277.728
"May 3, 2002",312.2,3.90,1.265001622,26702.466,1145.774,92223.88,5963.02,418.348,87309.852,45434.466,2410.184,443.324,512.008,1386.168,26362.168
"May 2, 2002",308.3,-0.80,-0.258815917,26368.899,1131.461,91071.82,5888.53,413.122,86219.178,44866.899,2380.076,437.786,505.612,1368.852,26032.852
"May 1, 2002",309.1,0.20,0.064745872,26437.323,1134.397,91308.14,5903.81,414.194,86442.906,44983.323,2386.252,438.922,506.924,1372.404,26100.404
"Apr 30, 2002",308.9,-2.30,-0.73907455,26420.217,1133.663,91249.06,5899.99,413.926,86386.974,44954.217,2384.708,438.638,506.596,1371.516,26083.516
"Apr 29, 2002",311.2,-0.40,-0.128369705,26616.936,1142.104,91928.48,5943.92,417.008,87030.192,45288.936,2402.464,441.904,510.368,1381.728,26277.728
"Apr 26, 2002",311.6,3.50,1.135994807,26651.148,1143.572,92046.64,5951.56,417.544,87142.056,45347.148,2405.552,442.472,511.024,1383.504,26311.504
"Apr 25, 2002",308.1,3.80,1.248767663,26351.793,1130.727,91012.74,5884.71,412.854,86163.246,44837.793,2378.532,437.502,505.284,1367.964,26015.964
"Apr 24, 2002",304.3,0.30,0.098684211,26026.779,1116.781,89890.22,5812.13,407.762,85100.538,44284.779,2349.196,432.106,499.052,1351.092,25695.092
"Apr 23, 2002",304,1.00,0.330033003,26001.12,1115.68,89801.6,5806.4,407.36,85016.64,44241.12,2346.88,431.68,498.56,1349.76,25669.76
"Apr 22, 2002",303,0.70,0.231558055,25915.59,1112.01,89506.2,5787.3,406.02,84736.98,44095.59,2339.16,430.26,496.92,1345.32,25585.32
"Apr 19, 2002",302.3,-2.20,-0.722495895,25855.719,1109.441,89299.42,5773.93,405.082,84541.218,43993.719,2333.756,429.266,495.772,1342.212,25526.212
"Apr 18, 2002",304.5,2.40,0.794438928,26043.885,1117.515,89949.3,5815.95,408.03,85156.47,44313.885,2350.74,432.39,499.38,1351.98,25711.98
"Apr 17, 2002",302.1,3.30,1.104417671,25838.613,1108.707,89240.34,5770.11,404.814,84485.286,43964.613,2332.212,428.982,495.444,1341.324,25509.324
"Apr 16, 2002",298.8,-1.20,-0.4,25556.364,1096.596,88265.52,5707.08,400.392,83562.408,43484.364,2306.736,424.296,490.032,1326.672,25230.672
"Apr 15, 2002",300,-2.10,-0.695134062,25659,1101,88620,5730,402,83898,43659,2316,426,492,1332,25332
"Apr 12, 2002",302.1,-0.10,-0.033090668,25838.613,1108.707,89240.34,5770.11,404.814,84485.286,43964.613,2332.212,428.982,495.444,1341.324,25509.324
"Apr 11, 2002",302.2,0.50,0.165727544,25847.166,1109.074,89269.88,5772.02,404.948,84513.252,43979.166,2332.984,429.124,495.608,1341.768,25517.768
"Apr 10, 2002",301.7,2.90,0.970548862,25804.401,1107.239,89122.18,5762.47,404.278,84373.422,43906.401,2329.124,428.414,494.788,1339.548,25475.548
"Apr 9, 2002",298.8,-1.70,-0.565723794,25556.364,1096.596,88265.52,5707.08,400.392,83562.408,43484.364,2306.736,424.296,490.032,1326.672,25230.672
"Apr 8, 2002",300.5,0.40,0.133288904,25701.765,1102.835,88767.7,5739.55,402.67,84037.83,43731.765,2319.86,426.71,492.82,1334.22,25374.22
"Apr 5, 2002",300.1,-1.00,-0.332115576,25667.553,1101.367,88649.54,5731.91,402.134,83925.966,43673.553,2316.772,426.142,492.164,1332.444,25340.444
"Apr 4, 2002",301.1,-1.50,-0.4957039,25753.083,1105.037,88944.94,5751.01,403.474,84205.626,43819.083,2324.492,427.562,493.804,1336.884,25424.884
"Apr 3, 2002",302.6,-3.30,-1.078783916,25881.378,1110.542,89388.04,5779.66,405.484,84625.116,44037.378,2336.072,429.692,496.264,1343.544,25551.544
"Apr 2, 2002",305.9,2.70,0.890501319,26163.627,1122.653,90362.86,5842.69,409.906,85547.994,44517.627,2361.548,434.378,501.676,1358.196,25830.196
"Apr 1, 2002",303.2,0.60,0.19828156,25932.696,1112.744,89565.28,5791.12,406.288,84792.912,44124.696,2340.704,430.544,497.248,1346.208,25602.208
"Mar 28, 2002",302.6,0.40,0.132362674,25881.378,1110.542,89388.04,5779.66,405.484,84625.116,44037.378,2336.072,429.692,496.264,1343.544,25551.544
"Mar 27, 2002",302.2,5.60,1.888064734,25847.166,1109.074,89269.88,5772.02,404.948,84513.252,43979.166,2332.984,429.124,495.608,1341.768,25517.768
"Mar 26, 2002",296.6,-0.80,-0.268997983,25368.198,1088.522,87615.64,5665.06,397.444,82947.156,43164.198,2289.752,421.172,486.424,1316.904,25044.904
"Mar 25, 2002",297.4,0.10,0.033636058,25436.622,1091.458,87851.96,5680.34,398.516,83170.884,43280.622,2295.928,422.308,487.736,1320.456,25112.456
"Mar 22, 2002",297.3,4.50,1.536885246,25428.069,1091.091,87822.42,5678.43,398.382,83142.918,43266.069,2295.156,422.166,487.572,1320.012,25104.012
"Mar 21, 2002",292.8,0.70,0.239643958,25043.184,1074.576,86493.12,5592.48,392.352,81884.448,42611.184,2260.416,415.776,480.192,1300.032,24724.032
"Mar 20, 2002",292.1,-0.70,-0.239071038,24983.313,1072.007,86286.34,5579.11,391.414,81688.686,42509.313,2255.012,414.782,479.044,1296.924,24664.924
"Mar 19, 2002",292.8,0.70,0.239643958,25043.184,1074.576,86493.12,5592.48,392.352,81884.448,42611.184,2260.416,415.776,480.192,1300.032,24724.032
"Mar 18, 2002",292.1,2.20,0.758882373,24983.313,1072.007,86286.34,5579.11,391.414,81688.686,42509.313,2255.012,414.782,479.044,1296.924,24664.924
"Mar 15, 2002",289.9,-1.10,-0.378006873,24795.147,1063.933,85636.46,5537.09,388.466,81073.434,42189.147,2238.028,411.658,475.436,1287.156,24479.156
"Mar 14, 2002",291,-2.60,-0.885558583,24889.23,1067.97,85961.4,5558.1,389.94,81381.06,42349.23,2246.52,413.22,477.24,1292.04,24572.04
"Mar 13, 2002",293.6,0.00,0,25111.608,1077.512,86729.44,5607.76,393.424,82108.176,42727.608,2266.592,416.912,481.504,1303.584,24791.584
"Mar 12, 2002",293.6,2.50,0.858811405,25111.608,1077.512,86729.44,5607.76,393.424,82108.176,42727.608,2266.592,416.912,481.504,1303.584,24791.584
"Mar 11, 2002",291.1,1.00,0.344708721,24897.783,1068.337,85990.94,5560.01,390.074,81409.026,42363.783,2247.292,413.362,477.404,1292.484,24580.484
"Mar 8, 2002",290.1,0.00,0,24812.253,1064.667,85695.54,5540.91,388.734,81129.366,42218.253,2239.572,411.942,475.764,1288.044,24496.044
"Mar 7, 2002",290.1,-3.40,-1.158432709,24812.253,1064.667,85695.54,5540.91,388.734,81129.366,42218.253,2239.572,411.942,475.764,1288.044,24496.044
"Mar 6, 2002",293.5,-0.50,-0.170068027,25103.055,1077.145,86699.9,5605.85,393.29,82080.21,42713.055,2265.82,416.77,481.34,1303.14,24783.14
"Mar 5, 2002",294,-2.70,-0.910010111,25145.82,1078.98,86847.6,5615.4,393.96,82220.04,42785.82,2269.68,417.48,482.16,1305.36,24825.36
"Mar 4, 2002",296.7,-1.30,-0.436241611,25376.751,1088.889,87645.18,5666.97,397.578,82975.122,43178.751,2290.524,421.314,486.588,1317.348,25053.348
"Mar 1, 2002",298,1.30,0.438153017,25487.94,1093.66,88029.2,5691.8,399.32,83338.68,43367.94,2300.56,423.16,488.72,1323.12,25163.12
"Feb 28, 2002",296.7,0.40,0.134998313,25376.751,1088.889,87645.18,5666.97,397.578,82975.122,43178.751,2290.524,421.314,486.588,1317.348,25053.348
"Feb 27, 2002",296.3,-1.70,-0.570469799,25342.539,1087.421,87527.02,5659.33,397.042,82863.258,43120.539,2287.436,420.746,485.932,1315.572,25019.572
"Feb 26, 2002",298,5.30,1.810727708,25487.94,1093.66,88029.2,5691.8,399.32,83338.68,43367.94,2300.56,423.16,488.72,1323.12,25163.12
"Feb 25, 2002",292.7,-0.50,-0.17053206,25034.631,1074.209,86463.58,5590.57,392.218,81856.482,42596.631,2259.644,415.634,480.028,1299.588,24715.588
"Feb 22, 2002",293.2,0.00,0,25077.396,1076.044,86611.28,5600.12,392.888,81996.312,42669.396,2263.504,416.344,480.848,1301.808,24757.808
"Feb 21, 2002",293.2,0.90,0.30790284,25077.396,1076.044,86611.28,5600.12,392.888,81996.312,42669.396,2263.504,416.344,480.848,1301.808,24757.808
"Feb 20, 2002",292.3,-0.90,-0.306957708,25000.419,1072.741,86345.42,5582.93,391.682,81744.618,42538.419,2256.556,415.066,479.372,1297.812,24681.812
"Feb 19, 2002",293.2,-5.20,-1.742627346,25077.396,1076.044,86611.28,5600.12,392.888,81996.312,42669.396,2263.504,416.344,480.848,1301.808,24757.808
"Feb 15, 2002",298.4,-1.30,-0.4337671,25522.152,1095.128,88147.36,5699.44,399.856,83450.544,43426.152,2303.648,423.728,489.376,1324.896,25196.896
"Feb 14, 2002",299.7,0.30,0.100200401,25633.341,1099.899,88531.38,5724.27,401.598,83814.102,43615.341,2313.684,425.574,491.508,1330.668,25306.668
"Feb 13, 2002",299.4,-1.30,-0.432324576,25607.682,1098.798,88442.76,5718.54,401.196,83730.204,43571.682,2311.368,425.148,491.016,1329.336,25281.336
"Feb 12, 2002",300.7,0.60,0.199933356,25718.871,1103.569,88826.78,5743.37,402.938,84093.762,43760.871,2321.404,426.994,493.148,1335.108,25391.108
"Feb 11, 2002",300.1,-3.40,-1.120263591,25667.553,1101.367,88649.54,5731.91,402.134,83925.966,43673.553,2316.772,426.142,492.164,1332.444,25340.444
"Feb 8, 2002",303.5,3.80,1.267934601,25958.355,1113.845,89653.9,5796.85,406.69,84876.81,44168.355,2343.02,430.97,497.74,1347.54,25627.54
"Feb 7, 2002",299.7,2.20,0.739495798,25633.341,1099.899,88531.38,5724.27,401.598,83814.102,43615.341,2313.684,425.574,491.508,1330.668,25306.668
"Feb 6, 2002",297.5,-0.70,-0.234741784,25445.175,1091.825,87881.5,5682.25,398.65,83198.85,43295.175,2296.7,422.45,487.9,1320.9,25120.9
"Feb 5, 2002",298.2,8.90,3.076391289,25505.046,1094.394,88088.28,5695.62,399.588,83394.612,43397.046,2302.104,423.444,489.048,1324.008,25180.008
"Feb 4, 2002",289.3,3.30,1.153846154,24743.829,1061.731,85459.22,5525.63,387.662,80905.638,42101.829,2233.396,410.806,474.452,1284.492,24428.492
"Feb 1, 2002",286,3.90,1.382488479,24461.58,1049.62,84484.4,5462.6,383.24,79982.76,41621.58,2207.92,406.12,469.04,1269.84,24149.84
"Jan 31, 2002",282.1,0.20,0.070947144,24128.013,1035.307,83332.34,5388.11,378.014,78892.086,41054.013,2177.812,400.582,462.644,1252.524,23820.524
"Jan 30, 2002",281.9,0.50,0.177683014,24110.907,1034.573,83273.26,5384.29,377.746,78836.154,41024.907,2176.268,400.298,462.316,1251.636,23803.636
"Jan 29, 2002",281.4,3.10,1.113905857,24068.142,1032.738,83125.56,5374.74,377.076,78696.324,40952.142,2172.408,399.588,461.496,1249.416,23761.416
"Jan 28, 2002",278.3,-0.50,-0.179340029,23802.999,1021.361,82209.82,5315.53,372.922,77829.378,40500.999,2148.476,395.186,456.412,1235.652,23499.652
"Jan 25, 2002",278.8,0.70,0.251708019,23845.764,1023.196,82357.52,5325.08,373.592,77969.208,40573.764,2152.336,395.896,457.232,1237.872,23541.872
"Jan 24, 2002",278.1,-0.50,-0.179468772,23785.893,1020.627,82150.74,5311.71,372.654,77773.446,40471.893,2146.932,394.902,456.084,1234.764,23482.764
"Jan 23, 2002",278.6,-2.90,-1.030195382,23828.658,1022.462,82298.44,5321.26,373.324,77913.276,40544.658,2150.792,395.612,456.904,1236.984,23524.984
"Jan 22, 2002",281.5,-1.60,-0.565171318,24076.695,1033.105,83155.1,5376.65,377.21,78724.29,40966.695,2173.18,399.73,461.66,1249.86,23769.86
"Jan 18, 2002",283.1,-1.30,-0.457102672,24213.543,1038.977,83627.74,5407.21,379.354,79171.746,41199.543,2185.532,402.002,464.284,1256.964,23904.964
"Jan 17, 2002",284.4,-2.90,-1.009397842,24324.732,1043.748,84011.76,5432.04,381.096,79535.304,41388.732,2195.568,403.848,466.416,1262.736,24014.736
"Jan 16, 2002",287.3,2.90,1.019690577,24572.769,1054.391,84868.42,5487.43,384.982,80346.318,41810.769,2217.956,407.966,471.172,1275.612,24259.612
"Jan 15, 2002",284.4,-1.00,-0.350385424,24324.732,1043.748,84011.76,5432.04,381.096,79535.304,41388.732,2195.568,403.848,466.416,1262.736,24014.736
"Jan 14, 2002",285.4,-2.00,-0.695894224,24410.262,1047.418,84307.16,5451.14,382.436,79814.964,41534.262,2203.288,405.268,468.056,1267.176,24099.176
"Jan 11, 2002",287.4,0.30,0.104493208,24581.322,1054.758,84897.96,5489.34,385.116,80374.284,41825.322,2218.728,408.108,471.336,1276.056,24268.056
"Jan 10, 2002",287.1,3.70,1.305575159,24555.663,1053.657,84809.34,5483.61,384.714,80290.386,41781.663,2216.412,407.682,470.844,1274.724,24242.724
"Jan 9, 2002",283.4,4.50,1.613481535,24239.202,1040.078,83716.36,5412.94,379.756,79255.644,41243.202,2187.848,402.428,464.776,1258.296,23930.296
"Jan 8, 2002",278.9,0.30,0.107681263,23854.317,1023.563,82387.06,5326.99,373.726,77997.174,40588.317,2153.108,396.038,457.396,1238.316,23550.316
"Jan 7, 2002",278.6,-0.30,-0.107565436,23828.658,1022.462,82298.44,5321.26,373.324,77913.276,40544.658,2150.792,395.612,456.904,1236.984,23524.984
"Jan 4, 2002",278.9,0.70,0.251617541,23854.317,1023.563,82387.06,5326.99,373.726,77997.174,40588.317,2153.108,396.038,457.396,1238.316,23550.316
"Jan 3, 2002",278.2,-0.70,-0.250986016,23794.446,1020.994,82180.28,5313.62,372.788,77801.412,40486.446,2147.704,395.044,456.248,1235.208,23491.208
"Jan 2, 2002",278.9,0.20,0.071761751,23854.317,1023.563,82387.06,5326.99,373.726,77997.174,40588.317,2153.108,396.038,457.396,1238.316,23550.316
"Dec 31, 2001",278.7,2.20,0.795660036,23837.211,1022.829,82327.98,5323.17,373.458,77941.242,40559.211,2151.564,395.754,457.068,1237.428,23533.428
"Dec 28, 2001",276.5,-0.90,-0.32444124,23649.045,1014.755,81678.1,5281.15,370.51,77325.99,40239.045,2134.58,392.63,453.46,1227.66,23347.66
"Dec 27, 2001",277.4,-2.30,-0.822309617,23726.022,1018.058,81943.96,5298.34,371.716,77577.684,40370.022,2141.528,393.908,454.936,1231.656,23423.656
"Dec 26, 2001",279.7,1.70,0.611510791,23922.741,1026.499,82623.38,5342.27,374.798,78220.902,40704.741,2159.284,397.174,458.708,1241.868,23617.868
"Dec 21, 2001",278,2.00,0.724637681,23777.34,1020.26,82121.2,5309.8,372.52,77745.48,40457.34,2146.16,394.76,455.92,1234.32,23474.32
"Dec 20, 2001",276,0.50,0.181488203,23606.28,1012.92,81530.4,5271.6,369.84,77186.16,40166.28,2130.72,391.92,452.64,1225.44,23305.44
"Dec 19, 2001",275.5,-4.90,-1.747503566,23563.515,1011.085,81382.7,5262.05,369.17,77046.33,40093.515,2126.86,391.21,451.82,1223.22,23263.22
"Dec 18, 2001",280.4,2.70,0.972272236,23982.612,1029.068,82830.16,5355.64,375.736,78416.664,40806.612,2164.688,398.168,459.856,1244.976,23676.976
"Dec 17, 2001",277.7,-0.30,-0.107913669,23751.681,1019.159,82032.58,5304.07,372.118,77661.582,40413.681,2143.844,394.334,455.428,1232.988,23448.988
"Dec 14, 2001",278,4.10,1.496896678,23777.34,1020.26,82121.2,5309.8,372.52,77745.48,40457.34,2146.16,394.76,455.92,1234.32,23474.32
"Dec 13, 2001",273.9,0.10,0.036523009,23426.667,1005.213,80910.06,5231.49,367.026,76598.874,39860.667,2114.508,388.938,449.196,1216.116,23128.116
"Dec 12, 2001",273.8,1.60,0.587803086,23418.114,1004.846,80880.52,5229.58,366.892,76570.908,39846.114,2113.736,388.796,449.032,1215.672,23119.672
"Dec 11, 2001",272.2,0.00,0,23281.266,998.974,80407.88,5199.02,364.748,76123.452,39613.266,2101.384,386.524,446.408,1208.568,22984.568
"Dec 10, 2001",272.2,-1.70,-0.620664476,23281.266,998.974,80407.88,5199.02,364.748,76123.452,39613.266,2101.384,386.524,446.408,1208.568,22984.568
"Dec 7, 2001",273.9,-0.30,-0.10940919,23426.667,1005.213,80910.06,5231.49,367.026,76598.874,39860.667,2114.508,388.938,449.196,1216.116,23128.116
"Dec 6, 2001",274.2,0.50,0.182681768,23452.326,1006.314,80998.68,5237.22,367.428,76682.772,39904.326,2116.824,389.364,449.688,1217.448,23153.448
"Dec 5, 2001",273.7,-1.70,-0.617283951,23409.561,1004.479,80850.98,5227.67,366.758,76542.942,39831.561,2112.964,388.654,448.868,1215.228,23111.228
"Dec 4, 2001",275.4,-1.50,-0.541711809,23554.962,1010.718,81353.16,5260.14,369.036,77018.364,40078.962,2126.088,391.068,451.656,1222.776,23254.776
"Dec 3, 2001",276.9,3.00,1.095290252,23683.257,1016.223,81796.26,5288.79,371.046,77437.854,40297.257,2137.668,393.198,454.116,1229.436,23381.436
"Nov 30, 2001",273.9,0.40,0.146252285,23426.667,1005.213,80910.06,5231.49,367.026,76598.874,39860.667,2114.508,388.938,449.196,1216.116,23128.116
"Nov 29, 2001",273.5,-0.60,-0.218898212,23392.455,1003.745,80791.9,5223.85,366.49,76487.01,39802.455,2111.42,388.37,448.54,1214.34,23094.34
"Nov 28, 2001",274.1,0.90,0.32942899,23443.773,1005.947,80969.14,5235.31,367.294,76654.806,39889.773,2116.052,389.222,449.524,1217.004,23145.004
"Nov 27, 2001",273.2,0.90,0.330517811,23366.796,1002.644,80703.28,5218.12,366.088,76403.112,39758.796,2109.104,387.944,448.048,1213.008,23069.008
"Nov 26, 2001",272.3,-0.60,-0.219860755,23289.819,999.341,80437.42,5200.93,364.882,76151.418,39627.819,2102.156,386.666,446.572,1209.012,22993.012
"Nov 21, 2001",272.9,-0.10,-0.036630037,23341.137,1001.543,80614.66,5212.39,365.686,76319.214,39715.137,2106.788,387.518,447.556,1211.676,23043.676
"Nov 20, 2001",273,0.30,0.110011001,23349.69,1001.91,80644.2,5214.3,365.82,76347.18,39729.69,2107.56,387.66,447.72,1212.12,23052.12
"Nov 19, 2001",272.7,-2.00,-0.728066982,23324.031,1000.809,80555.58,5208.57,365.418,76263.282,39686.031,2105.244,387.234,447.228,1210.788,23026.788
"Nov 16, 2001",274.7,-0.40,-0.145401672,23495.091,1008.149,81146.38,5246.77,368.098,76822.602,39977.091,2120.684,390.074,450.508,1219.668,23195.668
"Nov 15, 2001",275.1,-2.70,-0.971922246,23529.303,1009.617,81264.54,5254.41,368.634,76934.466,40035.303,2123.772,390.642,451.164,1221.444,23229.444
"Nov 14, 2001",277.8,0.00,0,23760.234,1019.526,82062.12,5305.98,372.252,77689.548,40428.234,2144.616,394.476,455.592,1233.432,23457.432
"Nov 13, 2001",277.8,-0.50,-0.179662235,23760.234,1019.526,82062.12,5305.98,372.252,77689.548,40428.234,2144.616,394.476,455.592,1233.432,23457.432
"Nov 12, 2001",278.3,0.90,0.32444124,23802.999,1021.361,82209.82,5315.53,372.922,77829.378,40500.999,2148.476,395.186,456.412,1235.652,23499.652
"Nov 9, 2001",277.4,0.60,0.216763006,23726.022,1018.058,81943.96,5298.34,371.716,77577.684,40370.022,2141.528,393.908,454.936,1231.656,23423.656
"Nov 8, 2001",276.8,-4.20,-1.494661922,23674.704,1015.856,81766.72,5286.88,370.912,77409.888,40282.704,2136.896,393.056,453.952,1228.992,23372.992
"Nov 7, 2001",281,1.30,0.464783697,24033.93,1031.27,83007.4,5367.1,376.54,78584.46,40893.93,2169.32,399.02,460.84,1247.64,23727.64
"Nov 6, 2001",279.7,1.20,0.430879713,23922.741,1026.499,82623.38,5342.27,374.798,78220.902,40704.741,2159.284,397.174,458.708,1241.868,23617.868
"Nov 5, 2001",278.5,-1.30,-0.464617584,23820.105,1022.095,82268.9,5319.35,373.19,77885.31,40530.105,2150.02,395.47,456.74,1236.54,23516.54
"Nov 2, 2001",279.8,0.10,0.035752592,23931.294,1026.866,82652.92,5344.18,374.932,78248.868,40719.294,2160.056,397.316,458.872,1242.312,23626.312
"Nov 1, 2001",279.7,0.20,0.071556351,23922.741,1026.499,82623.38,5342.27,374.798,78220.902,40704.741,2159.284,397.174,458.708,1241.868,23617.868
"Oct 31, 2001",279.5,-1.10,-0.392017106,23905.635,1025.765,82564.3,5338.45,374.53,78164.97,40675.635,2157.74,396.89,458.38,1240.98,23600.98
"Oct 30, 2001",280.6,1.50,0.537441777,23999.718,1029.802,82889.24,5359.46,376.004,78472.596,40835.718,2166.232,398.452,460.184,1245.864,23693.864
"Oct 29, 2001",279.1,1.20,0.431810004,23871.423,1024.297,82446.14,5330.81,373.994,78053.106,40617.423,2154.652,396.322,457.724,1239.204,23567.204
"Oct 26, 2001",277.9,0.10,0.03599712,23768.787,1019.893,82091.66,5307.89,372.386,77717.514,40442.787,2145.388,394.618,455.756,1233.876,23465.876
"Oct 25, 2001",277.8,1.90,0.68865531,23760.234,1019.526,82062.12,5305.98,372.252,77689.548,40428.234,2144.616,394.476,455.592,1233.432,23457.432
"Oct 24, 2001",275.9,-0.20,-0.072437523,23597.727,1012.553,81500.86,5269.69,369.706,77158.194,40151.727,2129.948,391.778,452.476,1224.996,23296.996
"Oct 23, 2001",276.1,0.60,0.217785844,23614.833,1013.287,81559.94,5273.51,369.974,77214.126,40180.833,2131.492,392.062,452.804,1225.884,23313.884
"Oct 22, 2001",275.5,-4.60,-1.642270618,23563.515,1011.085,81382.7,5262.05,369.17,77046.33,40093.515,2126.86,391.21,451.82,1223.22,23263.22
"Oct 19, 2001",280.1,0.90,0.32234957,23956.953,1027.967,82741.54,5349.91,375.334,78332.766,40762.953,2162.372,397.742,459.364,1243.644,23651.644
"Oct 18, 2001",279.2,-4.20,-1.482004234,23879.976,1024.664,82475.68,5332.72,374.128,78081.072,40631.976,2155.424,396.464,457.888,1239.648,23575.648
"Oct 17, 2001",283.4,1.10,0.389656394,24239.202,1040.078,83716.36,5412.94,379.756,79255.644,41243.202,2187.848,402.428,464.776,1258.296,23930.296
"Oct 16, 2001",282.3,0.20,0.070896845,24145.119,1036.041,83391.42,5391.93,378.282,78948.018,41083.119,2179.356,400.866,462.972,1253.412,23837.412
"Oct 15, 2001",282.1,-2.80,-0.982800983,24128.013,1035.307,83332.34,5388.11,378.014,78892.086,41054.013,2177.812,400.582,462.644,1252.524,23820.524
"Oct 12, 2001",284.9,3.10,1.100070972,24367.497,1045.583,84159.46,5441.59,381.766,79675.134,41461.497,2199.428,404.558,467.236,1264.956,24056.956
"Oct 11, 2001",281.8,-3.90,-1.365068253,24102.354,1034.206,83243.72,5382.38,377.612,78808.188,41010.354,2175.496,400.156,462.152,1251.192,23795.192
"Oct 10, 2001",285.7,-3.20,-1.107649706,24435.921,1048.519,84395.78,5456.87,382.838,79898.862,41577.921,2205.604,405.694,468.548,1268.508,24124.508
"Oct 9, 2001",288.9,-3.50,-1.196990424,24709.617,1060.263,85341.06,5517.99,387.126,80793.774,42043.617,2230.308,410.238,473.796,1282.716,24394.716
"Oct 8, 2001",292.4,1.00,0.343170899,25008.972,1073.108,86374.96,5584.84,391.816,81772.584,42552.972,2257.328,415.208,479.536,1298.256,24690.256
"Oct 5, 2001",291.4,0.90,0.309810671,24923.442,1069.438,86079.56,5565.74,390.476,81492.924,42407.442,2249.608,413.788,477.896,1293.816,24605.816
"Oct 4, 2001",290.5,0.00,0,24846.465,1066.135,85813.7,5548.55,389.27,81241.23,42276.465,2242.66,412.51,476.42,1289.82,24529.82
"Oct 3, 2001",290.5,0.60,0.20696792,24846.465,1066.135,85813.7,5548.55,389.27,81241.23,42276.465,2242.66,412.51,476.42,1289.82,24529.82
